date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:00:24	108831/108831	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2003:00:25%20GMT	https://chat.whatsapp.com/__elem_a588f507_0_0_b?lang=sw&_fb_noscript=1	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/__elem_a588f507_0_0_b0a2e.html	(from https://chat.whatsapp.com/__elem_a588f507_0_0_b?lang=sw)
22:00:25	109096/109096	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2003:00:26%20GMT	https://chat.whatsapp.com/__elem_a588f507_0_0_b?lang=lv&_fb_noscript=1	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/__elem_a588f507_0_0_b5c55.html	(from https://chat.whatsapp.com/__elem_a588f507_0_0_b?lang=lv)
22:00:25	109362/109362	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2003:00:27%20GMT	https://chat.whatsapp.com/__elem_a588f507_0_0_b?lang=lt&_fb_noscript=1	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/__elem_a588f507_0_0_b1af8.html	(from https://chat.whatsapp.com/__elem_a588f507_0_0_b?lang=lt)
22:00:26	111656/111656	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2003:00:28%20GMT	https://chat.whatsapp.com/__elem_a588f507_0_0_F	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/__elem_a588f507_0_0_F.html	(from https://chat.whatsapp.com/__elem_a588f507_0_0_b?lang=lt)
22:00:27	108969/108969	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2003:00:29%20GMT	https://chat.whatsapp.com/__elem_a588f507_0_0_b?lang=hu&_fb_noscript=1	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/__elem_a588f507_0_0_bd8ae.html	(from https://chat.whatsapp.com/__elem_a588f507_0_0_b?lang=hu)
22:00:28	108800/108800	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2003:00:30%20GMT	https://chat.whatsapp.com/__elem_a588f507_0_0_b?lang=nl&_fb_noscript=1	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/__elem_a588f507_0_0_ba06e.html	(from https://chat.whatsapp.com/__elem_a588f507_0_0_b?lang=nl)
22:00:29	108833/108833	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2003:00:31%20GMT	https://chat.whatsapp.com/__elem_a588f507_0_0_b?lang=nb&_fb_noscript=1	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/__elem_a588f507_0_0_b04c1.html	(from https://chat.whatsapp.com/__elem_a588f507_0_0_b?lang=nb)
22:00:31	108898/108898	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2003:00:32%20GMT	https://chat.whatsapp.com/__elem_a588f507_0_0_b?lang=uz&_fb_noscript=1	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/__elem_a588f507_0_0_b21d7.html	(from https://chat.whatsapp.com/__elem_a588f507_0_0_b?lang=uz)
22:00:32	108938/108938	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2003:00:33%20GMT	https://chat.whatsapp.com/__elem_a588f507_0_0_b?lang=tl&_fb_noscript=1	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/__elem_a588f507_0_0_bf256.html	(from https://chat.whatsapp.com/__elem_a588f507_0_0_b?lang=tl)
22:00:33	109039/109039	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2003:00:34%20GMT	https://chat.whatsapp.com/__elem_a588f507_0_0_b?lang=pl&_fb_noscript=1	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/__elem_a588f507_0_0_b34fb.html	(from https://chat.whatsapp.com/__elem_a588f507_0_0_b?lang=pl)
22:00:33	109031/109031	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2003:00:35%20GMT	https://chat.whatsapp.com/__elem_a588f507_0_0_b?lang=pt_br&_fb_noscript=1	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/__elem_a588f507_0_0_bde00.html	(from https://chat.whatsapp.com/__elem_a588f507_0_0_b?lang=pt_br)
22:00:34	109364/109364	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2003:00:36%20GMT	https://chat.whatsapp.com/u_0_3_R	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/u_0_3_R.html	(from https://chat.whatsapp.com/__elem_a588f507_0_0_b?lang=pt_br)
22:00:36	108972/108972	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2003:00:37%20GMT	https://chat.whatsapp.com/__elem_a588f507_0_0_b?lang=pt_pt&_fb_noscript=1	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/__elem_a588f507_0_0_b42e0.html	(from https://chat.whatsapp.com/__elem_a588f507_0_0_b?lang=pt_pt)
22:00:37	109184/109184	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2003:00:38%20GMT	https://chat.whatsapp.com/__elem_a588f507_0_0_b?lang=ro&_fb_noscript=1	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/__elem_a588f507_0_0_bfff2.html	(from https://chat.whatsapp.com/__elem_a588f507_0_0_b?lang=ro)
22:00:37	109695/109695	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2003:00:39%20GMT	https://chat.whatsapp.com/u_0_5_5	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/u_0_5_5.html	(from https://chat.whatsapp.com/__elem_a588f507_0_0_b?lang=ro)
22:00:38	108931/108931	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2003:00:40%20GMT	https://chat.whatsapp.com/__elem_a588f507_0_0_b?lang=sq&_fb_noscript=1	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/__elem_a588f507_0_0_b9a6a.html	(from https://chat.whatsapp.com/__elem_a588f507_0_0_b?lang=sq)
22:00:39	109000/109000	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2003:00:41%20GMT	https://chat.whatsapp.com/__elem_a588f507_0_0_b?lang=sk&_fb_noscript=1	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/__elem_a588f507_0_0_b1a1d.html	(from https://chat.whatsapp.com/__elem_a588f507_0_0_b?lang=sk)
22:00:40	109178/109178	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2003:00:41%20GMT	https://chat.whatsapp.com/__elem_a588f507_0_0_b?lang=sl&_fb_noscript=1	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/__elem_a588f507_0_0_b51b5.html	(from https://chat.whatsapp.com/__elem_a588f507_0_0_b?lang=sl)
22:00:41	108813/108813	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2003:00:42%20GMT	https://chat.whatsapp.com/__elem_a588f507_0_0_b?lang=fi&_fb_noscript=1	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/__elem_a588f507_0_0_ba84a.html	(from https://chat.whatsapp.com/__elem_a588f507_0_0_b?lang=fi)
22:00:41	108802/108802	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2003:00:43%20GMT	https://chat.whatsapp.com/__elem_a588f507_0_0_b?lang=sv&_fb_noscript=1	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/__elem_a588f507_0_0_b6bb5.html	(from https://chat.whatsapp.com/__elem_a588f507_0_0_b?lang=sv)
22:00:42	109313/109313	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2003:00:44%20GMT	https://chat.whatsapp.com/u_0_1_E	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/u_0_1_E.html	(from https://chat.whatsapp.com/__elem_a588f507_0_0_b?lang=sv)
22:00:45	109023/109023	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2003:00:45%20GMT	https://chat.whatsapp.com/__elem_a588f507_0_0_b?lang=vi&_fb_noscript=1	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/__elem_a588f507_0_0_bb9f1.html	(from https://chat.whatsapp.com/__elem_a588f507_0_0_b?lang=vi)
22:00:45	108836/108836	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2003:00:46%20GMT	https://chat.whatsapp.com/__elem_a588f507_0_0_b?lang=tr&_fb_noscript=1	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/__elem_a588f507_0_0_b4b3f.html	(from https://chat.whatsapp.com/__elem_a588f507_0_0_b?lang=tr)
22:00:46	110345/110345	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2003:00:48%20GMT	https://chat.whatsapp.com/__elem_a588f507_0_0_b?lang=el&_fb_noscript=1	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/__elem_a588f507_0_0_bad3f.html	(from https://chat.whatsapp.com/__elem_a588f507_0_0_b?lang=el)
22:00:47	110522/110522	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2003:00:49%20GMT	https://chat.whatsapp.com/__elem_a588f507_0_0_b?lang=bg&_fb_noscript=1	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/__elem_a588f507_0_0_bdf74.html	(from https://chat.whatsapp.com/__elem_a588f507_0_0_b?lang=bg)
22:00:48	110022/110022	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2003:00:49%20GMT	https://chat.whatsapp.com/__elem_a588f507_0_0_b?lang=kk&_fb_noscript=1	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/__elem_a588f507_0_0_b56c3.html	(from https://chat.whatsapp.com/__elem_a588f507_0_0_b?lang=kk)
22:00:49	110118/110118	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2003:00:51%20GMT	https://chat.whatsapp.com/__elem_a588f507_0_0_b?lang=mk&_fb_noscript=1	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/__elem_a588f507_0_0_bf82e.html	(from https://chat.whatsapp.com/__elem_a588f507_0_0_b?lang=mk)
22:00:50	110678/110678	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2003:00:51%20GMT	https://chat.whatsapp.com/__elem_a588f507_0_0_b?lang=ru&_fb_noscript=1	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/__elem_a588f507_0_0_b773a.html	(from https://chat.whatsapp.com/__elem_a588f507_0_0_b?lang=ru)
22:00:52	112148/112148	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2003:00:52%20GMT	https://chat.whatsapp.com/__elem_a588f507_0_0_b?lang=sr&_fb_noscript=1	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/__elem_a588f507_0_0_bf8d0.html	(from https://chat.whatsapp.com/__elem_a588f507_0_0_b?lang=sr)
22:00:52	110527/110527	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2003:00:53%20GMT	https://chat.whatsapp.com/__elem_a588f507_0_0_b?lang=uk&_fb_noscript=1	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/__elem_a588f507_0_0_bb9ff.html	(from https://chat.whatsapp.com/__elem_a588f507_0_0_b?lang=uk)
22:00:53	109870/109870	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2003:00:54%20GMT	https://chat.whatsapp.com/__elem_a588f507_0_0_b?lang=he&_fb_noscript=1	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/__elem_a588f507_0_0_b3714.html	(from https://chat.whatsapp.com/__elem_a588f507_0_0_b?lang=he)
22:00:54	110715/110715	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2003:00:56%20GMT	https://chat.whatsapp.com/__elem_a588f507_0_0_b?lang=ar&_fb_noscript=1	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/__elem_a588f507_0_0_b70c8.html	(from https://chat.whatsapp.com/__elem_a588f507_0_0_b?lang=ar)
22:00:55	110134/110134	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2003:00:57%20GMT	https://chat.whatsapp.com/__elem_a588f507_0_0_b?lang=fa&_fb_noscript=1	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/__elem_a588f507_0_0_b1304.html	(from https://chat.whatsapp.com/__elem_a588f507_0_0_b?lang=fa)
22:00:56	110025/110025	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2003:00:58%20GMT	https://chat.whatsapp.com/__elem_a588f507_0_0_b?lang=ur&_fb_noscript=1	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/__elem_a588f507_0_0_b520f.html	(from https://chat.whatsapp.com/__elem_a588f507_0_0_b?lang=ur)
22:00:57	110530/110530	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2003:00:59%20GMT	https://chat.whatsapp.com/__elem_a588f507_0_0_b?lang=bn&_fb_noscript=1	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/__elem_a588f507_0_0_ba56b.html	(from https://chat.whatsapp.com/__elem_a588f507_0_0_b?lang=bn)
22:00:59	110244/110244	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2003:01:01%20GMT	https://chat.whatsapp.com/__elem_a588f507_0_0_b?lang=gu&_fb_noscript=1	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/__elem_a588f507_0_0_b86cf.html	(from https://chat.whatsapp.com/__elem_a588f507_0_0_b?lang=gu)
22:01:00	110292/110292	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2003:01:00%20GMT	https://chat.whatsapp.com/__elem_a588f507_0_0_b?lang=hi&_fb_noscript=1	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/__elem_a588f507_0_0_b47f0.html	(from https://chat.whatsapp.com/__elem_a588f507_0_0_b?lang=hi)
22:01:00	110354/110354	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2003:01:02%20GMT	https://chat.whatsapp.com/__elem_a588f507_0_0_b?lang=kn&_fb_noscript=1	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/__elem_a588f507_0_0_b3f8d.html	(from https://chat.whatsapp.com/__elem_a588f507_0_0_b?lang=kn)
22:01:01	110237/110237	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2003:01:03%20GMT	https://chat.whatsapp.com/__elem_a588f507_0_0_b?lang=mr&_fb_noscript=1	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/__elem_a588f507_0_0_b0839.html	(from https://chat.whatsapp.com/__elem_a588f507_0_0_b?lang=mr)
22:01:02	110263/110263	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2003:01:04%20GMT	https://chat.whatsapp.com/__elem_a588f507_0_0_b?lang=pa&_fb_noscript=1	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/__elem_a588f507_0_0_b404e.html	(from https://chat.whatsapp.com/__elem_a588f507_0_0_b?lang=pa)
22:01:03	110603/110603	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2003:01:04%20GMT	https://chat.whatsapp.com/__elem_a588f507_0_0_b?lang=ta&_fb_noscript=1	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/__elem_a588f507_0_0_b465f.html	(from https://chat.whatsapp.com/__elem_a588f507_0_0_b?lang=ta)
22:01:03	110435/110435	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2003:01:05%20GMT	https://chat.whatsapp.com/__elem_a588f507_0_0_b?lang=te&_fb_noscript=1	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/__elem_a588f507_0_0_b6de4.html	(from https://chat.whatsapp.com/__elem_a588f507_0_0_b?lang=te)
22:01:04	112723/112723	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2003:01:05%20GMT	https://chat.whatsapp.com/__elem_bb0debb2_0_3_e	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/__elem_bb0debb2_0_3_e.html	(from https://chat.whatsapp.com/__elem_a588f507_0_0_b?lang=te)
22:01:05	110589/110589	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2003:01:06%20GMT	https://chat.whatsapp.com/__elem_a588f507_0_0_b?lang=ml&_fb_noscript=1	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/__elem_a588f507_0_0_b9465.html	(from https://chat.whatsapp.com/__elem_a588f507_0_0_b?lang=ml)
22:01:05	112717/112717	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2003:01:06%20GMT	https://chat.whatsapp.com/__elem_a588f507_0_0_g	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/__elem_a588f507_0_0_g.html	(from https://chat.whatsapp.com/__elem_a588f507_0_0_b?lang=ml)
22:01:06	110434/110434	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2003:01:07%20GMT	https://chat.whatsapp.com/__elem_a588f507_0_0_b?lang=th&_fb_noscript=1	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/__elem_a588f507_0_0_bac67.html	(from https://chat.whatsapp.com/__elem_a588f507_0_0_b?lang=th)
22:01:08	108882/108882	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2003:01:09%20GMT	https://chat.whatsapp.com/__elem_a588f507_0_0_b?lang=zh_cn&_fb_noscript=1	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/__elem_a588f507_0_0_bdb89.html	(from https://chat.whatsapp.com/__elem_a588f507_0_0_b?lang=zh_cn)
22:01:09	108900/108900	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2003:01:10%20GMT	https://chat.whatsapp.com/__elem_a588f507_0_0_b?lang=zh_tw&_fb_noscript=1	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/__elem_a588f507_0_0_bcb35.html	(from https://chat.whatsapp.com/__elem_a588f507_0_0_b?lang=zh_tw)
22:01:11	108911/108911	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2003:01:12%20GMT	https://chat.whatsapp.com/__elem_a588f507_0_0_b?lang=zh_hk&_fb_noscript=1	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/__elem_a588f507_0_0_b121e.html	(from https://chat.whatsapp.com/__elem_a588f507_0_0_b?lang=zh_hk)
22:01:12	109472/109472	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2003:01:14%20GMT	https://chat.whatsapp.com/__elem_a588f507_0_0_b?lang=ja&_fb_noscript=1	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/__elem_a588f507_0_0_bc2dd.html	(from https://chat.whatsapp.com/__elem_a588f507_0_0_b?lang=ja)
22:01:14	109157/109157	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2003:01:15%20GMT	https://chat.whatsapp.com/__elem_a588f507_0_0_b?lang=ko&_fb_noscript=1	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/__elem_a588f507_0_0_b01cc.html	(from https://chat.whatsapp.com/__elem_a588f507_0_0_b?lang=ko)
22:01:15	107336/107336	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2003:01:16%20GMT	https://chat.whatsapp.com/u_0_5_s?_fb_noscript=1	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/u_0_5_s4964.html	(from https://chat.whatsapp.com/u_0_5_s)
22:01:15	109548/109548	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2003:01:17%20GMT	https://chat.whatsapp.com/u_0_5_s?lang=az	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/u_0_5_s8526.html	(from https://chat.whatsapp.com/u_0_5_s)
22:01:16	109373/109373	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2003:01:17%20GMT	https://chat.whatsapp.com/u_0_5_s?lang=af	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/u_0_5_sfb3d.html	(from https://chat.whatsapp.com/u_0_5_s)
22:01:17	109216/109216	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2003:01:18%20GMT	https://chat.whatsapp.com/u_0_5_s?lang=id	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/u_0_5_s9bb4.html	(from https://chat.whatsapp.com/u_0_5_s)
22:01:17	109275/109275	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2003:01:19%20GMT	https://chat.whatsapp.com/u_0_5_s?lang=ms	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/u_0_5_s99dc.html	(from https://chat.whatsapp.com/u_0_5_s)
22:01:18	109440/109440	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2003:01:19%20GMT	https://chat.whatsapp.com/u_0_5_s?lang=ca	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/u_0_5_sa35d.html	(from https://chat.whatsapp.com/u_0_5_s)
22:01:20	109663/109663	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2003:01:20%20GMT	https://chat.whatsapp.com/u_0_5_s?lang=cs	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/u_0_5_s7b3f.html	(from https://chat.whatsapp.com/u_0_5_s)
22:01:20	109431/109431	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2003:01:21%20GMT	https://chat.whatsapp.com/u_0_5_s?lang=da	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/u_0_5_sc423.html	(from https://chat.whatsapp.com/u_0_5_s)
22:01:22	109428/109428	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2003:01:23%20GMT	https://chat.whatsapp.com/u_0_5_s?lang=de	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/u_0_5_s3322.html	(from https://chat.whatsapp.com/u_0_5_s)
22:01:22	109358/109358	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2003:01:24%20GMT	https://chat.whatsapp.com/u_0_5_s?lang=et	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/u_0_5_s91b9.html	(from https://chat.whatsapp.com/u_0_5_s)
22:01:23	109274/109274	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2003:01:24%20GMT	https://chat.whatsapp.com/u_0_5_s?lang=en	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/u_0_5_s9ed2.html	(from https://chat.whatsapp.com/u_0_5_s)
22:01:24	109459/109459	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2003:01:25%20GMT	https://chat.whatsapp.com/u_0_5_s?lang=es	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/u_0_5_sc69a.html	(from https://chat.whatsapp.com/u_0_5_s)
22:01:25	109588/109588	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2003:01:26%20GMT	https://chat.whatsapp.com/u_0_5_s?lang=fr	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/u_0_5_se68f.html	(from https://chat.whatsapp.com/u_0_5_s)
22:01:25	109819/109819	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2003:01:26%20GMT	https://chat.whatsapp.com/u_0_5_s?lang=ga	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/u_0_5_s5242.html	(from https://chat.whatsapp.com/u_0_5_s)
22:01:26	109569/109569	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2003:01:27%20GMT	https://chat.whatsapp.com/u_0_5_s?lang=hr	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/u_0_5_s1ebe.html	(from https://chat.whatsapp.com/u_0_5_s)
22:01:26	109387/109387	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2003:01:28%20GMT	https://chat.whatsapp.com/u_0_5_s?lang=sw	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/u_0_5_sc249.html	(from https://chat.whatsapp.com/u_0_5_s)
22:01:27	109396/109396	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2003:01:28%20GMT	https://chat.whatsapp.com/u_0_5_s?lang=it	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/u_0_5_scf53.html	(from https://chat.whatsapp.com/u_0_5_s)
22:01:27	109651/109651	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2003:01:29%20GMT	https://chat.whatsapp.com/u_0_5_s?lang=lv	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/u_0_5_s1ff0.html	(from https://chat.whatsapp.com/u_0_5_s)
22:01:28	109914/109914	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2003:01:30%20GMT	https://chat.whatsapp.com/u_0_5_s?lang=lt	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/u_0_5_sbd5a.html	(from https://chat.whatsapp.com/u_0_5_s)
22:01:28	109525/109525	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2003:01:30%20GMT	https://chat.whatsapp.com/u_0_5_s?lang=hu	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/u_0_5_sa30c.html	(from https://chat.whatsapp.com/u_0_5_s)
22:01:29	109355/109355	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2003:01:31%20GMT	https://chat.whatsapp.com/u_0_5_s?lang=nl	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/u_0_5_scdb1.html	(from https://chat.whatsapp.com/u_0_5_s)
22:01:30	109388/109388	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2003:01:31%20GMT	https://chat.whatsapp.com/u_0_5_s?lang=nb	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/u_0_5_s2bc7.html	(from https://chat.whatsapp.com/u_0_5_s)
22:01:30	109452/109452	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2003:01:32%20GMT	https://chat.whatsapp.com/u_0_5_s?lang=uz	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/u_0_5_s1268.html	(from https://chat.whatsapp.com/u_0_5_s)
